productID,product_name,product_price,number_of_ordered_items,order_status,customer_name,location,latitude,longitude,channel_of_ordering,date
P00012,Scanner,329.21,5,Delivered,Lindsay Allen,Arizona,33.729759,-111.431221,Social Media,45370
P00008,Router,121.19,1,Canceled,Michael Choi,Vermont,44.045876,-72.710686,Physical,45370
P00017,Mouse,80,2,On Hold,Thomas Henderson,Illinois,40.349457,-88.986137,Physical,45370
P00015,Speaker,435.76,5,On Hold,Dylan Tanner,Connecticut,41.597782,-72.755371,Social Media,45370
P00019,Mouse,23.65,3,On Hold,Anna Mendez,Vermont,44.045876,-72.710686,Phone,45370
P00002,Smart TV,480.23,4,Canceled,Laura Wood,Indiana,39.849426,-86.258278,Mobile App,45370
P00017,Mouse,63.46,1,Canceled,Brenda Johnson,Minnesota,45.694454,-93.900192,Phone,45370
P00024,Tablet,715.04,1,Delivered,Patricia Robinson,Georgia,33.040619,-83.643074,Physical,45371
P00007,Charger,11.79,5,In Process,Anthony Carney,Pennsylvania,40.590752,-77.209755,Mobile App,45371
P00018,Smartphone,594.99,3,Canceled,Steven Calderon,Hawaii,21.094318,-157.498337,Mobile App,45371
P00017,Scanner,287.43,2,On Hold,Kristin Hayes,Rhode Island,41.680893,-71.51178,Physical,45371
P00005,Mouse,58.49,3,Delivered,Jordan Baker,Utah,40.150032,-111.862434,Phone,45371
P00001,Smartphone,1043.27,4,Delivered,Michelle Rogers DVM,Texas,31.054487,-97.563461,Mobile App,45371
P00012,Smart Home Hub,235.73,4,On Hold,Anna White,Connecticut,41.597782,-72.755371,Phone,45371
P00006,Speaker,211.86,5,Delivered,Jacob Hughes,New Hampshire,43.452492,-71.563896,Website,45371
P00004,Projector,369.77,5,Canceled,Karla Parks,Alaska,61.370716,-152.404419,Social Media,45371
P00015,Keyboard,38.31,1,Delivered,Linda Wilson,Oregon,44.572021,-122.070938,Phone,45371
P00020,Scanner,216.37,1,In Process,Michael Reyes,Connecticut,41.597782,-72.755371,Phone,45371
P00022,Smart TV,1525.58,4,Canceled,Raymond Lee,South Dakota,44.299782,-99.438828,Mobile App,45371
P00021,Smart TV,1499.91,2,Delivered,Julie Price,Utah,40.150032,-111.862434,Social Media,45371
P00016,VR Headset,951.73,1,In Process,Nicholas Massey,Wyoming,42.755966,-107.30249,Social Media,45371
P00017,Headphones,136.9,5,In Process,Claudia Duran,Nebraska,41.12537,-98.268082,Website,45371
P00004,Tablet,281.09,5,On Hold,Tamara Smith,Indiana,39.849426,-86.258278,Social Media,45371
P00010,Smart Home Hub,281.37,4,Canceled,Amber Briggs,Pennsylvania,40.590752,-77.209755,Physical,45371
P00018,Speaker,160.91,2,Delivered,Rebecca Duran,Pennsylvania,40.590752,-77.209755,Physical,45371
P00010,Smartwatch,178.06,4,On Hold,Lucas Alvarado,Minnesota,45.694454,-93.900192,Phone,45371
P00007,Router,276.31,3,On Hold,Madison Reeves,California,36.116203,-119.681564,Social Media,45371
P00003,Smartphone,435.63,1,Delivered,Miss Jenna Vargas,Maryland,39.063946,-76.802101,Mobile App,45371
P00017,Camera,1788.35,4,On Hold,Tara Thomas,Oklahoma,35.565342,-96.928917,Website,45371
P00020,Drone,1108.05,4,Delivered,Daniel Macdonald,Maryland,39.063946,-76.802101,Website,45371
P00005,Tablet,311.89,2,In Process,Ian Murphy,Indiana,39.849426,-86.258278,Phone,45371
P00022,Keyboard,39.64,5,Canceled,Noah Robinson,Oklahoma,35.565342,-96.928917,Physical,45371
P00022,Keyboard,53.17,2,Canceled,Jamie Lopez,Oklahoma,35.565342,-96.928917,Mobile App,45371
P00013,Hard Disk,120.22,2,On Hold,Steven Jones,North Carolina,35.630066,-79.806419,Mobile App,45371
P00001,Gaming Console,679.74,1,In Process,Thomas Mahoney,Texas,31.054487,-97.563461,Mobile App,45372
P00005,Hard Disk,87.75,1,In Process,Kirk Smith,Delaware,39.318523,-75.507141,Physical,45372
P00018,Drone,2701.12,1,On Hold,Nathaniel Long,Mississippi,32.741646,-89.678696,Physical,45372
P00017,Power Bank,94.13,2,On Hold,Stephanie Lane,Mississippi,32.741646,-89.678696,Mobile App,45372
P00009,Printer,467.22,2,In Process,Brenda Lee,Connecticut,41.597782,-72.755371,Social Media,45372
P00004,Drone,1514.5,4,Canceled,Joshua Mendez,Wisconsin,44.268543,-89.616508,Website,45372
P00011,Router,52.55,1,In Process,Mr. Donald Phillips,West Virginia,38.491226,-80.954456,Physical,45372
P00012,Keyboard,85.51,2,In Process,Denise Simpson,Hawaii,21.094318,-157.498337,Physical,45372
P00018,Smartwatch,134.68,5,On Hold,Carla Wilson,Maryland,39.063946,-76.802101,Social Media,45372
P00007,Smartphone,647.29,4,In Process,Thomas Robertson,Pennsylvania,40.590752,-77.209755,Social Media,45372
P00023,Camera,2912.94,2,On Hold,Charles Cardenas,Maryland,39.063946,-76.802101,Physical,45372
P00014,Keyboard,41.11,3,In Process,Steve Brady,Georgia,33.040619,-83.643074,Mobile App,45372
P00004,Mouse,76.38,1,On Hold,Krista Moore,Virginia,37.769337,-78.169968,Physical,45372
P00021,Hard Disk,99.43,4,Canceled,Troy Marshall,Alabama,32.806671,-86.79113,Mobile App,45372
P00002,Monitor,874.87,4,In Process,Robert Wagner,Connecticut,41.597782,-72.755371,Social Media,45372
P00014,Printer,168,4,In Process,Dustin Kelly,South Carolina,33.856892,-80.945007,Phone,45372
P00014,Scanner,354.83,5,On Hold,Henry Shaw,Rhode Island,41.680893,-71.51178,Phone,45372
P00009,Hard Disk,92.3,4,Canceled,Matthew Larson,Alabama,32.806671,-86.79113,Physical,45372
P00016,Monitor,958.38,3,In Process,Jim Shaw,New Mexico,34.840515,-106.248482,Social Media,45372
P00022,Headphones,104.06,5,Delivered,Ashley Harris,West Virginia,38.491226,-80.954456,Phone,45372
P00021,Smart TV,459.95,4,In Process,Brandon Lopez,Iowa,42.011539,-93.210526,Mobile App,45372
P00005,Headphones,293.5,1,Canceled,Rachel Delacruz,South Carolina,33.856892,-80.945007,Phone,45372
P00003,Speaker,438.31,2,On Hold,Matthew Payne,California,36.116203,-119.681564,Social Media,45372
P00001,VR Headset,267.92,2,On Hold,Jack Weber,Ohio,40.388783,-82.764915,Website,45373
P00021,Drone,1770.85,4,Canceled,Dylan Andrews,South Dakota,44.299782,-99.438828,Mobile App,45373
P00020,Scanner,161.59,1,Canceled,Terry Turner,Ohio,40.388783,-82.764915,Social Media,45373
P00021,Graphics Card,1223.31,2,In Process,Aaron Maynard,Minnesota,45.694454,-93.900192,Social Media,45373
P00019,Gaming Console,625.1,1,Delivered,Mitchell Montoya,South Dakota,44.299782,-99.438828,Physical,45373
P00023,Charger,45.18,3,Canceled,Brent Russell,Mississippi,32.741646,-89.678696,Mobile App,45373
P00016,Hard Disk,125.01,3,Canceled,Tamara Thomas,Georgia,33.040619,-83.643074,Phone,45373
P00010,Gaming Console,334.8,5,On Hold,Christopher Davis,North Carolina,35.630066,-79.806419,Phone,45373
P00009,Smartphone,1170.35,3,In Process,Derek Kim DDS,Maryland,39.063946,-76.802101,Mobile App,45373
P00024,Tablet,488.63,5,Canceled,Kathleen Morgan,Iowa,42.011539,-93.210526,Phone,45373
P00011,Scanner,125.62,4,In Process,Linda Wallace,New York,42.165726,-74.948051,Social Media,45373
P00024,Smart TV,1989.48,3,On Hold,Randall Martin,Indiana,39.849426,-86.258278,Website,45373
P00005,Graphics Card,1034.74,3,Delivered,Kelly Mitchell,Illinois,40.349457,-88.986137,Social Media,45373
P00008,Smartwatch,496.05,4,In Process,Madison Santos,Louisiana,31.169546,-91.867805,Social Media,45373
P00024,Speaker,324.97,4,Canceled,Amanda Avery,California,36.116203,-119.681564,Mobile App,45373
P00001,VR Headset,966.31,5,Canceled,Kevin Martinez,Colorado,39.059811,-105.311104,Website,45373
P00016,USB Drive,29.76,1,In Process,Alexis Vazquez,Pennsylvania,40.590752,-77.209755,Mobile App,45373
P00008,Laptop,1631.07,2,Canceled,Angela Morse,Florida,27.766279,-81.686783,Phone,45373
P00010,Projector,639.62,3,On Hold,Jason Jones,Minnesota,45.694454,-93.900192,Social Media,45373
P00017,Graphics Card,1627.45,5,Canceled,Melanie Humphrey,Delaware,39.318523,-75.507141,Phone,45373
P00010,Mouse,78.66,3,In Process,Ryan Aguirre,Oklahoma,35.565342,-96.928917,Social Media,45373
P00006,Camera,1697.84,3,Delivered,Kelsey Smith,Montana,46.921925,-110.454353,Social Media,45373
P00021,Smartphone,504.84,1,Delivered,Jacob Christian,Montana,46.921925,-110.454353,Mobile App,45373
P00015,Laptop,820.07,4,In Process,Cheryl Wiggins,New Jersey,40.298904,-74.521011,Mobile App,45373
P00004,Smart Home Hub,494.19,3,In Process,Jesse Reed MD,Colorado,39.059811,-105.311104,Physical,45373
P00018,Charger,37.37,1,Canceled,Donna Brown,North Carolina,35.630066,-79.806419,Physical,45373
P00004,Smartphone,938.32,5,Canceled,Kayla Richardson,Rhode Island,41.680893,-71.51178,Website,45373
P00018,Projector,229.13,1,Delivered,Andrea Williams,Connecticut,41.597782,-72.755371,Website,45373
P00002,Charger,30.4,5,Canceled,Bryan James,New Mexico,34.840515,-106.248482,Social Media,45373
P00024,VR Headset,993.94,3,Canceled,Carolyn Ross,Nevada,38.313515,-117.055374,Mobile App,45373
P00003,VR Headset,697.21,3,On Hold,Mrs. Claire Davis DDS,Alabama,32.806671,-86.79113,Social Media,45373
P00020,Gaming Console,470.88,2,In Process,Theresa Odom,South Carolina,33.856892,-80.945007,Website,45373
P00020,Smart Home Hub,286.63,2,Delivered,Ricardo Clark,West Virginia,38.491226,-80.954456,Phone,45373
P00023,Projector,901.99,3,Canceled,Lisa Hawkins,West Virginia,38.491226,-80.954456,Physical,45373
P00013,Projector,413.38,3,On Hold,Anne Olson,Tennessee,35.747845,-86.692345,Physical,45373
P00016,Printer,191.16,2,Delivered,Michael Heath,Nevada,38.313515,-117.055374,Physical,45374
P00012,Camera,1017.37,1,Delivered,Jennifer Gross,Nebraska,41.12537,-98.268082,Phone,45374
P00006,Speaker,153.17,4,On Hold,Paula White,Arkansas,34.969704,-92.373123,Website,45374
P00023,Tablet,317.84,3,On Hold,Joshua Baker,Wyoming,42.755966,-107.30249,Physical,45374
P00012,Mouse,74.68,3,Delivered,Brandy Valdez,Texas,31.054487,-97.563461,Website,45374
P00011,Keyboard,84.99,2,On Hold,Rebecca Woodard,Alaska,61.370716,-152.404419,Social Media,45374
P00013,USB Drive,9.77,5,In Process,Stephanie Barrera,Missouri,38.456085,-92.288368,Mobile App,45374
P00007,Graphics Card,651.73,4,In Process,Hannah Mcdonald,Maryland,39.063946,-76.802101,Phone,45374
P00017,Headphones,58.97,4,In Process,Brenda Kim,Massachusetts,42.230171,-71.530106,Physical,45374
P00021,Mouse,14.93,4,Canceled,Scott Jacobs,New Mexico,34.840515,-106.248482,Physical,45374
P00022,Speaker,206.22,1,Delivered,Robert Bell,Washington,47.400902,-121.490494,Website,45374
P00007,Laptop,796.11,5,Canceled,David Perez,West Virginia,38.491226,-80.954456,Phone,45374
P00020,USB Drive,24.07,4,Canceled,Angelica Gallagher,New York,42.165726,-74.948051,Physical,45374
P00007,Hard Disk,70.07,5,Delivered,Brett Harrington,Minnesota,45.694454,-93.900192,Physical,45374
P00003,Drone,1980.44,5,Canceled,April Smith DDS,Massachusetts,42.230171,-71.530106,Website,45374
P00005,Smart TV,1278.79,1,On Hold,Mary Barton,Florida,27.766279,-81.686783,Phone,45374
P00016,Gaming Console,536.95,2,Delivered,Jeffrey Hicks,Oklahoma,35.565342,-96.928917,Social Media,45374
P00019,Mouse,66.67,3,Delivered,Taylor Dean,Utah,40.150032,-111.862434,Website,45374
P00006,Mouse,48.01,1,Canceled,Donna Benson,Montana,46.921925,-110.454353,Website,45374
P00012,Monitor,452.95,2,In Process,Brett Ford,Wyoming,42.755966,-107.30249,Phone,45374
P00019,Charger,32.49,4,Delivered,Denise Rubio,Tennessee,35.747845,-86.692345,Mobile App,45374
P00013,Mouse,12.97,1,In Process,Anthony Neal,New York,42.165726,-74.948051,Mobile App,45374
P00023,Smartphone,606.68,1,Delivered,Michael Cox Jr.,New York,42.165726,-74.948051,Website,45374
P00012,Hard Disk,158.86,5,On Hold,Hannah Oliver,North Carolina,35.630066,-79.806419,Mobile App,45374
P00009,Laptop,1056.23,5,In Process,Ricky Hall,California,36.116203,-119.681564,Physical,45374
P00012,Smartphone,792.27,1,In Process,Jennifer Johnson,Georgia,33.040619,-83.643074,Physical,45375
P00011,Smartphone,809.66,2,Canceled,Brian Saunders,Montana,46.921925,-110.454353,Phone,45375
P00018,Smartwatch,261.56,2,On Hold,Misty Rich,New Jersey,40.298904,-74.521011,Mobile App,45375
P00015,Laptop,1554,4,In Process,Joshua Cortez MD,Indiana,39.849426,-86.258278,Physical,45375
P00013,Tablet,673.78,1,On Hold,Justin Hunt,Missouri,38.456085,-92.288368,Website,45375
P00006,Monitor,581.54,5,On Hold,Nicholas Hayden,Arizona,33.729759,-111.431221,Phone,45375
P00006,Speaker,498.44,5,Canceled,William Eaton,Oregon,44.572021,-122.070938,Mobile App,45375
P00023,Smartphone,925.28,1,On Hold,Deborah Nunez,Washington,47.400902,-121.490494,Mobile App,45375
P00022,Drone,1886.59,1,Canceled,Shane Sanchez,Arizona,33.729759,-111.431221,Mobile App,45375
P00013,Camera,2844.19,1,Canceled,Antonio Cook,Michigan,43.326618,-84.536095,Phone,45375
P00013,Drone,2115.6,1,Delivered,Scott Garza,New Jersey,40.298904,-74.521011,Phone,45375
P00021,Monitor,232.22,2,Canceled,Francis Callahan,Delaware,39.318523,-75.507141,Mobile App,45375
P00016,Tablet,612.82,2,Delivered,Samantha Wise,Virginia,37.769337,-78.169968,Social Media,45375
P00015,Charger,11.21,3,On Hold,Shelly Hall,Indiana,39.849426,-86.258278,Mobile App,45375
P00010,Mouse,59.47,4,In Process,Elizabeth Bell,West Virginia,38.491226,-80.954456,Social Media,45375
P00011,Scanner,269.14,2,Canceled,Alexander Richardson,Nebraska,41.12537,-98.268082,Website,45375
P00017,Smart TV,1942.96,3,On Hold,Lisa Franklin,Tennessee,35.747845,-86.692345,Mobile App,45375
P00021,Smartwatch,260.69,2,In Process,Tiffany Walsh,California,36.116203,-119.681564,Physical,45375
P00002,Scanner,130.4,2,Canceled,Carolyn Reed,Arizona,33.729759,-111.431221,Mobile App,45375
P00008,Tablet,558.08,4,On Hold,Justin Elliott,Arizona,33.729759,-111.431221,Mobile App,45375
P00002,Scanner,313.69,4,In Process,Kayla Jackson,West Virginia,38.491226,-80.954456,Mobile App,45375
P00024,Scanner,101.7,3,Delivered,Cameron Williams,New Mexico,34.840515,-106.248482,Physical,45375
P00010,Smart Home Hub,289.14,1,In Process,Anna Hill,Wisconsin,44.268543,-89.616508,Website,45375
P00020,Printer,428.57,3,On Hold,Melissa Tran,Mississippi,32.741646,-89.678696,Website,45375
P00018,Headphones,95.14,5,Delivered,Katie Russell,Kentucky,37.66814,-84.670067,Mobile App,45375
P00013,Gaming Console,712.74,1,Canceled,Mark White,Ohio,40.388783,-82.764915,Website,45375
P00001,Printer,281.6,1,In Process,Elizabeth Becker,Delaware,39.318523,-75.507141,Mobile App,45375
P00011,Speaker,251.12,5,On Hold,Gerald Cortez,Massachusetts,42.230171,-71.530106,Social Media,45375
P00022,Router,226.96,5,Delivered,Dr. James Lyons,Minnesota,45.694454,-93.900192,Physical,45375
P00021,Router,212.44,1,Delivered,Virginia Lee,Wisconsin,44.268543,-89.616508,Physical,45375
P00001,Smart Home Hub,360.34,3,Canceled,Natasha Williams,Iowa,42.011539,-93.210526,Mobile App,45375
P00016,Charger,39.45,1,In Process,Kimberly Baird,California,36.116203,-119.681564,Website,45375
P00014,Camera,1899.54,4,Delivered,Matthew Gomez,Arkansas,34.969704,-92.373123,Mobile App,45375
P00012,Printer,414.21,1,Canceled,Kevin Thomas,Pennsylvania,40.590752,-77.209755,Website,45375
P00024,Smart Home Hub,271.7,1,On Hold,Jordan Mendoza,Montana,46.921925,-110.454353,Social Media,45375
P00003,Mouse,56.97,5,Delivered,Walter Evans,Delaware,39.318523,-75.507141,Mobile App,45375
P00017,Gaming Console,633.24,5,Delivered,Charles Robles,New York,42.165726,-74.948051,Website,45375
P00021,Graphics Card,1176.12,4,In Process,Diane Vaughn,Montana,46.921925,-110.454353,Physical,45375
P00005,USB Drive,7.12,2,Delivered,Phillip Tucker,Nebraska,41.12537,-98.268082,Social Media,45375
P00019,Power Bank,97.45,3,In Process,Debra Marshall,California,36.116203,-119.681564,Phone,45375
P00008,Projector,490.27,5,Delivered,Ronald Johnson,Idaho,44.240459,-114.478828,Social Media,45375
P00022,Keyboard,138.75,2,Delivered,Henry Padilla,Minnesota,45.694454,-93.900192,Physical,45376
P00018,Drone,1995.94,2,Canceled,Amy Simpson,Colorado,39.059811,-105.311104,Phone,45376
P00020,Speaker,231.27,4,In Process,Jeffery Watson,Colorado,39.059811,-105.311104,Social Media,45376
P00001,Charger,22.31,1,Delivered,Megan Jones,New Hampshire,43.452492,-71.563896,Phone,45376
P00004,Smartphone,965.35,2,In Process,Sara Durham,Mississippi,32.741646,-89.678696,Website,45376
P00020,Printer,150.83,1,Canceled,Dr. Wanda Clarke,Arizona,33.729759,-111.431221,Social Media,45376
P00018,Smartphone,744.49,1,Canceled,Heather Huang,Connecticut,41.597782,-72.755371,Social Media,45376
P00023,Smart Home Hub,275.47,1,Delivered,Tina Williams,Arizona,33.729759,-111.431221,Social Media,45376
P00012,Gaming Console,396.73,5,On Hold,Douglas Willis,New Mexico,34.840515,-106.248482,Phone,45376
P00006,Power Bank,23.8,5,Delivered,Julie Mcdowell,New Hampshire,43.452492,-71.563896,Physical,45376
P00022,Router,166.11,3,In Process,Kelli Jenkins,Pennsylvania,40.590752,-77.209755,Website,45376
P00016,Printer,201.94,5,Canceled,Brenda Solomon,Illinois,40.349457,-88.986137,Social Media,45376
P00003,Smartphone,356.18,3,In Process,Ray Downs,New Jersey,40.298904,-74.521011,Website,45376
P00024,Projector,585.81,4,In Process,Christopher Harris,Maryland,39.063946,-76.802101,Phone,45376
P00017,VR Headset,678.85,2,Canceled,Patricia Osborne,Illinois,40.349457,-88.986137,Mobile App,45376
P00003,Graphics Card,1576.58,3,In Process,Kellie Nelson,West Virginia,38.491226,-80.954456,Website,45376
P00022,Smartwatch,171.78,2,Delivered,Amy Collins,Wyoming,42.755966,-107.30249,Phone,45376
P00020,Gaming Console,524.78,2,On Hold,Tina Lopez,Florida,27.766279,-81.686783,Social Media,45376
P00016,Charger,47.46,4,Delivered,Wendy Wright,Massachusetts,42.230171,-71.530106,Website,45376
P00023,Gaming Console,556.69,2,On Hold,Evelyn Torres,Rhode Island,41.680893,-71.51178,Mobile App,45376
P00003,Tablet,472.1,3,Canceled,Erika Holt,Kansas,38.5266,-96.726486,Social Media,45376
P00008,Graphics Card,245.37,2,On Hold,Louis Cooper,New Jersey,40.298904,-74.521011,Website,45376
P00006,Tablet,765.85,2,In Process,Sheryl Lee,Washington,47.400902,-121.490494,Physical,45376
P00020,Smart Home Hub,299.53,4,Delivered,Devon Leonard,Montana,46.921925,-110.454353,Mobile App,45376
P00020,Smartwatch,296.96,1,On Hold,Joanna Gomez,Indiana,39.849426,-86.258278,Website,45376
P00009,Laptop,641.45,1,On Hold,Jasmine Miller,New Hampshire,43.452492,-71.563896,Mobile App,45376
P00004,Camera,500.48,3,Canceled,Mark Barnett PhD,Ohio,40.388783,-82.764915,Phone,45376
P00006,Smart TV,1435.59,4,Delivered,Eddie Jackson,Nevada,38.313515,-117.055374,Social Media,45376
P00015,Router,68.97,2,Delivered,Priscilla Wheeler,Wyoming,42.755966,-107.30249,Physical,45376
P00021,VR Headset,510.41,3,On Hold,Lisa Taylor,Washington,47.400902,-121.490494,Physical,45376
P00015,USB Drive,24.11,2,On Hold,Amanda Carey,Hawaii,21.094318,-157.498337,Website,45376
P00006,Keyboard,76.28,2,In Process,Clifford Torres,Indiana,39.849426,-86.258278,Website,45376
P00013,Tablet,747.52,3,Canceled,Jesse Odom DDS,New Hampshire,43.452492,-71.563896,Website,45376
P00024,VR Headset,930.05,4,Delivered,Gina Schneider,Kansas,38.5266,-96.726486,Physical,45376
P00006,Laptop,1168.65,1,Delivered,Melanie White,Hawaii,21.094318,-157.498337,Physical,45376
P00020,Charger,32.32,5,Canceled,Christopher Wilson,Massachusetts,42.230171,-71.530106,Social Media,45376
P00006,Smart Home Hub,165.24,3,Canceled,Craig Wade,Kentucky,37.66814,-84.670067,Phone,45376
P00024,Headphones,223.79,1,On Hold,Kevin Holland,New Mexico,34.840515,-106.248482,Mobile App,45376
P00018,Router,156.98,4,In Process,Michael Oliver,Texas,31.054487,-97.563461,Mobile App,45376
P00024,Printer,462.74,3,Canceled,Tiffany Hill,Arkansas,34.969704,-92.373123,Mobile App,45377
P00013,Printer,252.91,3,On Hold,Christopher Smith,Alaska,61.370716,-152.404419,Physical,45377
P00009,Printer,244.65,3,Canceled,Crystal Giles,Mississippi,32.741646,-89.678696,Website,45377
P00002,Projector,668.99,3,Canceled,Maria Harris,Oregon,44.572021,-122.070938,Phone,45377
P00024,Router,213.96,5,On Hold,Nicole Wong,Kentucky,37.66814,-84.670067,Mobile App,45377
P00013,Headphones,224.18,1,In Process,Katherine Moore,West Virginia,38.491226,-80.954456,Phone,45377
P00013,Power Bank,96.58,1,In Process,William Kim,West Virginia,38.491226,-80.954456,Phone,45377
P00018,VR Headset,322.45,5,In Process,Alan Miller,Oregon,44.572021,-122.070938,Physical,45377
P00008,Monitor,883.4,4,Delivered,Amber Deleon,Missouri,38.456085,-92.288368,Social Media,45377
P00020,Graphics Card,1124.44,3,Delivered,Kevin Brady,Florida,27.766279,-81.686783,Physical,45377
P00022,Smart Home Hub,103.09,3,Canceled,Jeremy Rubio,Colorado,39.059811,-105.311104,Physical,45377
